event_time,user_pseudo_id,session_id,event_name,country,category,source,medium,campaign_name
2021-01-25 17:31:05.567311 UTC,3656062.7172376657,5774594902,add_shipping_info,United States,mobile,(direct),(none),(direct)
2021-01-25 15:02:10.361072 UTC,3660270.8549247626,9154812839,session_start,Hong Kong,desktop,(direct),(none),(direct)
2021-01-25 13:52:17.088857 UTC,3662487.4462295570,9369833438,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 11:04:21.208638 UTC,3664845.1801425724,9459081795,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 09:33:15.966743 UTC,3675162.4280681411,5041951803,session_start,India,mobile,(direct),(none),(direct)
2021-01-25 04:31:13.446826 UTC,3678048.7376714004,2489980205,session_start,Philippines,mobile,google,organic,(organic)
2021-01-25 14:46:20.724972 UTC,3681195.0204685254,1765386683,session_start,Mexico,desktop,google,organic,(organic)
2021-01-25 14:49:15.420257 UTC,3681195.0204685254,1765386683,view_item,Mexico,desktop,google,organic,(organic)
2021-01-25 05:25:02.987623 UTC,3683003.7438887998,1687435142,session_start,(not set),desktop,google,organic,(organic)
2021-01-25 06:27:09.593858 UTC,3685239.9745784817,6590640660,session_start,Italy,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 09:01:44.629269 UTC,3689036.9989521088,7705711040,session_start,United States,mobile,google,organic,(organic)
2021-01-25 15:24:31.315358 UTC,3692891.3811750397,3520815950,session_start,India,desktop,google,organic,(organic)
2021-01-25 18:22:03.424138 UTC,3694439.0324087860,9048315123,session_start,United States,desktop,google,organic,(organic)
2021-01-25 19:06:12.018778 UTC,3730478.4684814696,7530193979,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-25 16:51:21.756034 UTC,3733793.4158922945,921827308,session_start,Sweden,desktop,<Other>,(data deleted),(data deleted)
2021-01-25 19:32:12.401589 UTC,3740796.3949938519,2107371719,session_start,Germany,mobile,google,organic,(organic)
2021-01-25 04:19:08.975598 UTC,3742146.9278588751,2425548018,session_start,United States,mobile,google,organic,(organic)
2021-01-25 00:44:09.083843 UTC,3751583.4015142542,8603354324,session_start,France,mobile,(direct),(none),(direct)
2021-01-25 15:55:46.436798 UTC,3759465.8622559344,1319527682,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 10:18:16.597440 UTC,3759505.7404078967,9736124565,session_start,South Korea,mobile,<Other>,<Other>,<Other>
2021-01-25 13:16:41.960651 UTC,3760074.8701526140,3703382005,session_start,Australia,mobile,(direct),(none),(direct)
2021-01-25 23:20:06.140801 UTC,3764253.3920480970,1766497543,session_start,United States,mobile,google,cpc,<Other>
2021-01-25 07:53:39.671867 UTC,3769294.5478567980,3573918273,session_start,India,mobile,google,cpc,<Other>
2021-01-25 07:53:39.823556 UTC,3769294.5478567980,3573918273,view_item,India,mobile,google,cpc,<Other>
2021-01-25 09:10:11.590379 UTC,3774817.5027548606,9979883062,session_start,India,desktop,<Other>,referral,(referral)
2021-01-25 15:50:56.727958 UTC,3776800.3970349198,4319022410,view_item,India,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 15:10:26.539024 UTC,3776800.3970349198,3891137463,session_start,India,desktop,google,organic,(organic)
2021-01-25 15:50:34.917040 UTC,3776800.3970349198,4319022410,session_start,India,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 20:07:32.595339 UTC,3798593.7180275823,8932748775,session_start,United States,mobile,google,cpc,<Other>
2021-01-25 04:23:45.717428 UTC,3809457.9450277828,671541467,session_start,Belgium,desktop,google,organic,(organic)
2021-01-25 18:02:48.403838 UTC,3810029.8360504582,9551407742,session_start,Sweden,desktop,google,organic,(organic)
2021-01-25 10:41:44.467296 UTC,3811997.8487963130,5262796217,session_start,Brazil,desktop,google,organic,(organic)
2021-01-25 17:52:30.254529 UTC,3814732.6644555334,6840740357,session_start,Singapore,mobile,(direct),(none),(direct)
2021-01-25 09:23:15.308861 UTC,3817273.1206743414,2901766206,session_start,United States,desktop,google,organic,(organic)
2021-01-25 05:08:26.049425 UTC,3825063.5539562929,1927995890,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 22:05:46.108467 UTC,3825667.2959178074,1841224610,session_start,United States,mobile,google,organic,(organic)
2021-01-25 06:29:53.690930 UTC,3831708.1429417438,7420712750,view_item,United States,desktop,<Other>,referral,(referral)
2021-01-25 06:29:53.132752 UTC,3831708.1429417438,7420712750,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 04:11:11.303129 UTC,3836759.5973122520,7292074712,session_start,Ireland,mobile,<Other>,referral,(referral)
2021-01-25 04:11:16.339205 UTC,3836759.5973122520,7292074712,view_item,Ireland,mobile,<Other>,referral,(referral)
2021-01-25 20:05:54.374218 UTC,3843162.0950331347,8999791280,session_start,India,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 12:07:06.739423 UTC,3843626.1361393012,42963225,view_item,Brazil,desktop,google,organic,(organic)
2021-01-25 12:06:12.641351 UTC,3843626.1361393012,42963225,session_start,Brazil,desktop,google,organic,(organic)
2021-01-25 07:34:15.326841 UTC,3855124.8715202072,5563240596,session_start,France,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 19:54:40.372921 UTC,3860235.7790628928,6021895663,session_start,Canada,mobile,google,cpc,<Other>
2021-01-25 19:50:17.347630 UTC,3860235.7790628928,8720413843,session_start,Canada,mobile,(direct),(none),(direct)
2021-01-25 03:21:56.891418 UTC,3870545.2172659545,7729326647,session_start,United States,mobile,google,organic,(organic)
2021-01-25 06:47:37.933221 UTC,3875244.6691208221,8384709627,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-25 17:36:35.876022 UTC,3877486.7761649558,2983157894,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 17:37:52.911992 UTC,3877486.7761649558,2983157894,view_item,United States,desktop,(direct),(none),(direct)
2021-01-25 04:44:34.612670 UTC,3883729.9220923989,5580235169,session_start,India,desktop,(direct),(none),(direct)
2021-01-25 15:13:31.417451 UTC,3898774.2131305168,7448605941,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 14:25:25.685830 UTC,3903022.9217339157,3322141806,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 12:37:34.446377 UTC,3903259.6420982880,1870909216,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 12:43:20.514975 UTC,3903259.6420982880,4228574793,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:43:15.485175 UTC,3903259.6420982880,4228574793,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 06:46:06.712389 UTC,3911253.3147998625,4938956344,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 22:31:02.776962 UTC,3916131.4953396926,7902524273,session_start,Singapore,desktop,<Other>,<Other>,<Other>
2021-01-25 22:34:42.831164 UTC,3916131.4953396926,7902524273,view_item,Singapore,desktop,<Other>,<Other>,<Other>
2021-01-25 12:38:29.139148 UTC,3931191.6813956744,3928033628,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-25 13:06:40.786578 UTC,3933559.6451761763,30866336,session_start,Canada,desktop,(direct),(none),(direct)
2021-01-25 13:07:53.813978 UTC,3933559.6451761763,30866336,view_item,Canada,desktop,(direct),(none),(direct)
2021-01-25 04:55:52.809991 UTC,3939634.5274450677,5579375839,session_start,Canada,tablet,google,organic,(organic)
2021-01-25 03:39:24.372042 UTC,3945132.7103135614,2736170871,session_start,Mexico,desktop,google,organic,(organic)
2021-01-25 05:12:24.668357 UTC,3945132.7103135614,2423951916,view_item,Mexico,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 05:12:19.646025 UTC,3945132.7103135614,2423951916,session_start,Mexico,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 00:09:43.998113 UTC,3945680.8436220467,8509459581,view_item,United Kingdom,mobile,google,organic,(organic)
2021-01-25 00:09:37.640726 UTC,3945680.8436220467,8509459581,view_item,United Kingdom,mobile,google,organic,(organic)
2021-01-25 00:07:12.368801 UTC,3945680.8436220467,8509459581,session_start,United Kingdom,mobile,google,organic,(organic)
2021-01-25 01:30:12.995492 UTC,3948000.9342539392,6593124930,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-25 12:50:36.354902 UTC,3963064.4501338707,9074739804,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 02:51:16.869789 UTC,3984315.0341143545,921582589,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 18:43:00.677643 UTC,3984388.8795900376,9315458449,session_start,India,desktop,google,organic,(organic)
2021-01-25 12:11:14.658956 UTC,3987328.1109871326,9448342975,session_start,Russia,desktop,google,organic,(organic)
2021-01-25 20:18:39.156120 UTC,3995271.3225490049,8451721725,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-25 18:59:10.449653 UTC,4000402.8658925020,3223736143,session_start,Canada,mobile,google,organic,(organic)
2021-01-25 03:10:52.299149 UTC,4001018.0332596225,5476228348,session_start,Mexico,desktop,(direct),(none),(direct)
2021-01-25 23:05:34.732498 UTC,4003292.1841257318,1481399354,view_item,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 23:12:58.848339 UTC,4003292.1841257318,1481399354,add_shipping_info,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 22:54:52.098892 UTC,4003292.1841257318,1481399354,view_item,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 22:57:07.742619 UTC,4003292.1841257318,1481399354,view_item,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 23:14:52.530346 UTC,4003292.1841257318,1481399354,add_shipping_info,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 23:15:16.844105 UTC,4003292.1841257318,1481399354,add_payment_info,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 22:53:22.929314 UTC,4003292.1841257318,1481399354,session_start,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 22:59:03.950721 UTC,4003292.1841257318,1481399354,view_item,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 23:06:19.173205 UTC,4003292.1841257318,1481399354,view_item,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 23:13:47.728339 UTC,4003292.1841257318,1481399354,add_payment_info,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 23:04:42.552588 UTC,4003292.1841257318,1481399354,view_item,Thailand,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 03:35:42.520713 UTC,4003883.8748463215,3159323456,view_item,Ireland,desktop,google,organic,(organic)
2021-01-25 03:30:54.530251 UTC,4003883.8748463215,3159323456,session_start,Ireland,desktop,google,organic,(organic)
2021-01-25 03:13:22.722476 UTC,4003883.8748463215,8491320528,session_start,Ireland,desktop,google,organic,(organic)
2021-01-25 17:21:40.701749 UTC,4017481.6895399249,5988255327,session_start,Canada,desktop,(direct),(none),(direct)
2021-01-25 00:35:01.754927 UTC,4023169.8561960986,7044877842,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-25 05:49:12.717389 UTC,4024838.2135911735,9230525216,session_start,Saudi Arabia,desktop,<Other>,referral,(referral)
2021-01-25 18:07:17.151817 UTC,4025020.8896495733,3713149686,session_start,United States,mobile,google,organic,(organic)
2021-01-25 16:21:48.640222 UTC,4026006.5533539996,90174764,session_start,Switzerland,desktop,<Other>,referral,(referral)
2021-01-25 16:21:53.648009 UTC,4026006.5533539996,90174764,view_item,Switzerland,desktop,<Other>,referral,(referral)
2021-01-25 06:55:39.449040 UTC,4038152.2566873482,3298190324,session_start,United States,mobile,google,organic,(organic)
2021-01-25 23:39:20.367969 UTC,4042501.9772717733,3126801024,session_start,United Kingdom,desktop,google,cpc,<Other>
2021-01-25 03:57:50.838703 UTC,4044524.1341907501,4752748872,session_start,Germany,desktop,google,organic,(organic)
2021-01-25 03:57:55.843642 UTC,4044524.1341907501,4752748872,view_item,Germany,desktop,google,organic,(organic)
2021-01-25 10:06:37.743559 UTC,4050290.6112020343,445986713,session_start,United Kingdom,desktop,<Other>,organic,(organic)
2021-01-25 08:11:54.439585 UTC,4054013.0610732079,7722861017,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-25 08:11:59.458328 UTC,4054013.0610732079,7722861017,view_item,United States,mobile,<Other>,referral,(referral)
2021-01-25 20:39:39.935348 UTC,4054947.1900563575,6561380452,session_start,South Korea,desktop,(direct),(none),(direct)
2021-01-25 21:59:06.859465 UTC,4067267.1030688454,2848146066,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 19:52:15.651719 UTC,4067267.1030688454,900769308,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 12:59:40.147968 UTC,4068255.4165086336,7648357687,session_start,South Korea,desktop,<Other>,<Other>,<Other>
2021-01-25 20:28:00.689056 UTC,4070399.1631673357,9158462774,session_start,India,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 08:13:25.986170 UTC,4070872.6486063196,1746492130,session_start,Taiwan,desktop,google,organic,(organic)
2021-01-25 09:48:50.917463 UTC,4076426.6719388854,3342980697,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 05:42:17.475483 UTC,4076426.6719388854,3830401512,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 06:01:54.861022 UTC,4085461.7877768562,719281584,session_start,United States,desktop,google,cpc,<Other>
2021-01-25 03:43:46.140707 UTC,4085898.9467650482,8997482757,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 09:08:56.878203 UTC,4090647.3913612750,4979635094,view_item,Portugal,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 09:08:52.026859 UTC,4090647.3913612750,4979635094,session_start,Portugal,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 17:59:26.405487 UTC,4093557.7608077562,2098906983,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-25 20:15:11.341206 UTC,4095051.8226152142,9916803784,session_start,Kenya,desktop,google,organic,(organic)
2021-01-25 01:48:27.618980 UTC,4098983.0675595114,2899477944,session_start,Netherlands,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 01:48:32.621232 UTC,4098983.0675595114,2899477944,view_item,Netherlands,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 20:32:13.905162 UTC,4099439.7331533156,990123073,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 14:03:16.631260 UTC,4099560.6755056387,6991323210,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 22:02:55.622364 UTC,4109072.1944766940,3442299782,session_start,United States,mobile,google,organic,(organic)
2021-01-25 09:51:11.501333 UTC,4112613.8739676810,9163371030,session_start,Canada,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 21:56:21.218940 UTC,4116552.5219748682,3155834463,session_start,Canada,mobile,<Other>,<Other>,<Other>
2021-01-25 21:47:44.021082 UTC,4122692.1106227268,7579638516,view_item,Indonesia,mobile,(direct),(none),(direct)
2021-01-25 21:46:36.541314 UTC,4122692.1106227268,7579638516,view_item,Indonesia,mobile,(direct),(none),(direct)
2021-01-25 21:46:03.263118 UTC,4122692.1106227268,7579638516,view_item,Indonesia,mobile,(direct),(none),(direct)
2021-01-25 21:45:16.101542 UTC,4122692.1106227268,7579638516,session_start,Indonesia,mobile,(direct),(none),(direct)
2021-01-25 13:57:19.203467 UTC,4125174.5506609829,9535277692,session_start,United States,mobile,google,organic,(organic)
2021-01-25 13:21:10.720191 UTC,4129267.1613736473,9273178165,view_item,Switzerland,desktop,<Other>,referral,(referral)
2021-01-25 13:21:05.705764 UTC,4129267.1613736473,9273178165,session_start,Switzerland,desktop,<Other>,referral,(referral)
2021-01-25 16:40:55.119927 UTC,4141642.5936585280,3049578244,session_start,United States,desktop,google,organic,(organic)
2021-01-25 20:11:07.679398 UTC,4142123.8053582197,1934568370,view_item,United States,mobile,(direct),(none),(direct)
2021-01-25 12:11:01.850174 UTC,4142123.8053582197,6742495884,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 20:11:02.666012 UTC,4142123.8053582197,1934568370,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 06:13:32.785979 UTC,4156790.2262760298,2998936930,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 10:27:43.565958 UTC,4164125.0295010106,1073557267,session_start,Italy,desktop,(direct),(none),(direct)
2021-01-25 10:36:23.493758 UTC,4164125.0295010106,1073557267,add_payment_info,Italy,desktop,(direct),(none),(direct)
2021-01-25 10:35:27.296396 UTC,4164125.0295010106,1073557267,add_shipping_info,Italy,desktop,(direct),(none),(direct)
2021-01-25 10:33:20.637725 UTC,4171547.2345034176,8927370446,session_start,Spain,desktop,google,cpc,<Other>
2021-01-25 13:22:00.840255 UTC,4172635.0322848847,6593213490,session_start,Canada,desktop,<Other>,referral,(referral)
2021-01-25 03:03:14.752568 UTC,4173218.1999772358,6590876830,session_start,Peru,desktop,google,organic,(organic)
2021-01-25 10:08:12.055061 UTC,4173218.1999772358,6321644017,session_start,Peru,desktop,google,cpc,<Other>
2021-01-25 11:25:54.922753 UTC,4173218.1999772358,6879288181,session_start,Peru,desktop,<Other>,referral,(referral)
2021-01-25 10:44:10.875345 UTC,4177632.9870770150,4328392100,session_start,South Korea,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 10:44:42.150080 UTC,4177632.9870770150,4328392100,view_item,South Korea,mobile,(data deleted),(data deleted),(data deleted)
2021-01-25 10:17:56.537889 UTC,4181035.6538056175,1832495661,session_start,Turkey,mobile,(direct),(none),(direct)
2021-01-25 10:57:00.815856 UTC,4184875.8252021122,7814137099,session_start,Israel,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 15:54:15.759978 UTC,4187089.0772881951,1686193011,session_start,Canada,desktop,google,organic,(organic)
2021-01-25 01:50:44.208357 UTC,4197737.3614545535,3301332371,session_start,United Kingdom,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 11:38:29.030145 UTC,4200766.2528768684,751405946,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 10:50:05.860031 UTC,4200766.2528768684,5828150405,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-25 21:01:55.111802 UTC,4205366.2704658968,7574079296,session_start,Indonesia,desktop,google,organic,(organic)
2021-01-25 13:29:50.876049 UTC,4207433.0631509116,4937055765,session_start,Canada,desktop,google,organic,(organic)
2021-01-25 12:28:06.906933 UTC,4210219.2351449669,9126578186,session_start,United States,mobile,<Other>,organic,(organic)
2021-01-25 15:48:23.567110 UTC,4219998.7758696871,7257668819,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 07:46:34.878220 UTC,4222830.9802689196,8043083974,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 21:52:28.965942 UTC,4225788.2137400811,2431562017,session_start,United States,desktop,google,organic,(organic)
2021-01-25 07:23:56.612940 UTC,4230056.2952252508,4227890579,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 15:29:10.278374 UTC,4232230.1678020758,5539639806,session_start,Bangladesh,desktop,(direct),(none),(direct)
2021-01-25 14:15:33.846051 UTC,4234502.0592489945,4823674975,session_start,Indonesia,desktop,google,organic,(organic)
2021-01-25 18:18:56.759096 UTC,4236366.5713216494,3508738821,session_start,Japan,desktop,google,organic,(organic)
2021-01-25 17:00:38.382730 UTC,4236711.9288281577,7723268854,session_start,Netherlands,mobile,(direct),(none),(direct)
2021-01-25 23:40:07.496742 UTC,4239165.3296262112,9110084050,session_start,Puerto Rico,mobile,(direct),(none),(direct)
2021-01-25 17:05:06.757412 UTC,4245239.3235094662,8597564605,session_start,Austria,tablet,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 02:12:32.411686 UTC,4254801.0067289483,6805161946,session_start,United States,desktop,google,organic,(organic)
2021-01-25 08:12:45.530505 UTC,4256937.4451968904,8803158782,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 05:17:38.110729 UTC,4258423.8896454000,330747442,session_start,United States,mobile,<Other>,organic,(organic)
2021-01-25 02:27:35.238096 UTC,4268514.1036977319,3421941685,session_start,Canada,desktop,google,organic,(organic)
2021-01-25 04:50:35.121930 UTC,4274331.5855614328,9445726278,session_start,Colombia,mobile,<Other>,<Other>,<Other>
2021-01-25 12:57:25.191061 UTC,4284277.2693463991,6418140857,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 20:38:48.194232 UTC,4298368.2215119020,6382673414,session_start,Sri Lanka,desktop,google,organic,(organic)
2021-01-25 01:42:09.108653 UTC,4312176.9987033750,9558301569,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 15:25:27.691576 UTC,4325537.8772171688,2187334709,view_item,United States,mobile,<Other>,organic,(organic)
2021-01-25 15:23:32.692938 UTC,4325537.8772171688,2187334709,view_item,United States,mobile,<Other>,organic,(organic)
2021-01-25 15:42:57.644928 UTC,4325537.8772171688,4382686546,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 15:23:27.642080 UTC,4325537.8772171688,2187334709,session_start,United States,mobile,<Other>,organic,(organic)
2021-01-25 00:36:54.561524 UTC,4328633.8216412529,7500559002,session_start,Brazil,desktop,google,organic,(organic)
2021-01-25 08:58:33.553641 UTC,4341795.5472462266,8527361965,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 08:59:22.563049 UTC,4341795.5472462266,8527361965,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 10:12:04.088060 UTC,4341795.5472462266,9316024192,view_item,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 08:59:44.324870 UTC,4341795.5472462266,8527361965,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 10:03:48.950896 UTC,4341795.5472462266,9316024192,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 08:44:43.122660 UTC,4341795.5472462266,8527361965,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 00:56:29.044981 UTC,4342169.0585632224,3830930572,session_start,India,desktop,(direct),(none),(direct)
2021-01-25 21:23:07.233382 UTC,4346536.7983924891,3609965891,session_start,India,mobile,google,organic,(organic)
2021-01-25 01:10:33.935915 UTC,4357875.9603791884,9230493037,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 22:16:29.282299 UTC,4369588.8981932547,5135483498,session_start,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 09:53:14.948423 UTC,4369979.1360255504,4292956898,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 09:53:19.976729 UTC,4369979.1360255504,4292956898,view_item,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 19:54:27.772568 UTC,4371278.8011961128,4050894673,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-25 12:12:56.822364 UTC,4375719.8742260965,1695496550,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:07:46.625207 UTC,4375719.8742260965,1695496550,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:09:24.205211 UTC,4375719.8742260965,1695496550,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:06:24.086524 UTC,4375719.8742260965,1695496550,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:08:47.531924 UTC,4375719.8742260965,1695496550,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:15:08.443108 UTC,4375719.8742260965,1695496550,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:07:24.436779 UTC,4375719.8742260965,1695496550,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:09:59.882005 UTC,4375719.8742260965,1695496550,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:09:35.994964 UTC,4375719.8742260965,1695496550,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 12:11:08.579168 UTC,4375719.8742260965,1695496550,view_item,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 20:27:15.627502 UTC,4385866.8866470302,6889768429,session_start,Germany,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 15:07:47.572360 UTC,4392058.2608873975,1349053260,session_start,Canada,mobile,google,organic,(organic)
2021-01-25 15:09:32.265201 UTC,4392058.2608873975,1349053260,view_item,Canada,mobile,google,organic,(organic)
2021-01-25 15:09:08.451673 UTC,4392058.2608873975,1349053260,view_item,Canada,mobile,google,organic,(organic)
2021-01-25 15:08:00.048891 UTC,4392058.2608873975,1349053260,view_item,Canada,mobile,google,organic,(organic)
2021-01-25 21:41:57.973881 UTC,4410794.6989166702,8855892771,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 11:05:08.730787 UTC,4418522.9881893022,6159067958,session_start,Israel,desktop,google,organic,(organic)
2021-01-25 14:39:40.607247 UTC,4418966.2339333571,1837458304,session_start,South Korea,desktop,<Other>,<Other>,<Other>
2021-01-25 15:47:34.601230 UTC,4422462.1974124879,3153399220,session_start,United States,desktop,google,organic,(organic)
2021-01-25 06:27:38.310745 UTC,4425158.5212521499,7930898468,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-25 19:56:29.408505 UTC,4426220.0565555566,4098862864,session_start,United Arab Emirates,mobile,<Other>,<Other>,<Other>
2021-01-25 09:23:39.468422 UTC,4428905.6376218770,9561659043,session_start,Poland,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 03:46:13.100618 UTC,4430031.9202711046,2704861310,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 14:51:31.410866 UTC,4433118.4891108719,5755773847,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 01:28:09.166190 UTC,4441275.6952898775,839218652,session_start,United States,desktop,google,organic,(organic)
2021-01-25 00:43:26.862481 UTC,4441275.6952898775,7998178427,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 09:08:53.650395 UTC,4444860.4004492562,7757136858,session_start,China,desktop,<Other>,organic,(organic)
2021-01-25 20:19:27.396110 UTC,4453839.0480654582,9340822872,session_start,China,desktop,(direct),(none),(direct)
2021-01-25 04:06:29.380640 UTC,4454148.7328002962,8676959054,session_start,Philippines,desktop,<Other>,<Other>,<Other>
2021-01-25 09:51:11.342273 UTC,4454764.3867766484,318576892,session_start,Canada,mobile,google,organic,(organic)
2021-01-25 09:13:51.062785 UTC,4456594.0323320149,5840056798,session_start,United States,tablet,<Other>,<Other>,<Other>
2021-01-25 09:13:56.103692 UTC,4456594.0323320149,5840056798,view_item,United States,tablet,<Other>,<Other>,<Other>
2021-01-25 14:56:35.329049 UTC,4466012.4851933672,1781747380,session_start,United States,desktop,google,cpc,<Other>
2021-01-25 22:09:43.049794 UTC,4472854.0612487048,6472577277,view_item,United States,desktop,google,organic,(organic)
2021-01-25 22:11:02.618879 UTC,4472854.0612487048,6472577277,view_item,United States,desktop,google,organic,(organic)
2021-01-25 22:09:16.685844 UTC,4472854.0612487048,6472577277,session_start,United States,desktop,google,organic,(organic)
2021-01-25 04:23:16.720436 UTC,4479343.4226394111,2283615387,session_start,Taiwan,mobile,(direct),(none),(direct)
2021-01-25 20:37:34.178434 UTC,4484649.3806254888,210469971,session_start,India,mobile,google,organic,(organic)
2021-01-25 13:35:46.156635 UTC,4494848.2088381249,5861877176,session_start,South Africa,mobile,<Other>,<Other>,<Other>
2021-01-25 08:20:38.816930 UTC,4501126.5037605839,2884320492,session_start,Canada,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 23:58:02.651181 UTC,4503564.7223572113,3077927537,session_start,United States,mobile,(direct),(none),(direct)
